id,thesis_id,symbol,run_id,sharpe,max_drawdown,cagr,win_rate,oos_sharpe,passed_gate,strategy_params,created_at
44,60,BTC/USD,2026-06-28T01:02:40.158553+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T01:02:40.159514+00:00
45,62,BTC/USD,2026-06-28T02:02:47.239320+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T02:02:47.240116+00:00
46,66,BTC/USD,2026-06-28T03:02:54.511494+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T03:02:54.512086+00:00
47,67,BTC/USD,2026-06-28T04:03:02.036647+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T04:03:02.037259+00:00
48,69,BTC/USD,2026-06-28T05:03:09.489871+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T05:03:09.490775+00:00
49,71,BTC/USD,2026-06-28T06:03:16.097456+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T06:03:16.097992+00:00
50,73,BTC/USD,2026-06-28T07:03:22.397088+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T07:03:22.397840+00:00
51,75,BTC/USD,2026-06-28T08:03:29.076866+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T08:03:29.077397+00:00
52,77,BTC/USD,2026-06-28T09:03:36.107855+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T09:03:36.108404+00:00
53,79,BTC/USD,2026-06-28T10:03:44.504113+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T10:03:44.504737+00:00
